policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
223233,FL,SANTA ROSA COUNTY,0,635837.52,0,0,635837.52,844417.66,0,0,0,0,30.343035,-87.149705,Residential,Masonry,3
978076,FL,SANTA ROSA COUNTY,0,21194.58,0,0,21194.58,19405.76,0,0,0,0,30.343035,-87.149705,Residential,Wood,3
705587,FL,SANTA ROSA COUNTY,0,211945.84,0,0,211945.84,240346.58,0,0,0,0,30.3479,-87.1605,Residential,Wood,3
735129,FL,SANTA ROSA COUNTY,0,1589593.81,0,0,1589593.81,2442887.76,0,0,0,0,30.3479,-87.1605,Residential,Masonry,3
224104,FL,SANTA ROSA COUNTY,270000,270000,270000,270000,270000,437542.56,0,0,0,0,30.36875,-87.173149,Residential,Wood,1
986821,FL,ESCAMBIA COUNTY,15120000,15120000,15120000,15120000,15120000,19260000,0,0,0,0,30.333445,-87.139359,Commercial,Reinforced Concrete,1
513126,FL,ESCAMBIA COUNTY,1080000,1080000,1080000,1080000,1080000,1359106.56,0,0,0,0,30.333733,-87.136917,Residential,Masonry,1
825668,FL,SANTA ROSA COUNTY,0,23116.5,0,23116.5,23116.5,19995.5,0,0,0,0,30.360451,-87.166397,Residential,Wood,1
748339,FL,SANTA ROSA COUNTY,6930,6930,6930,6930,6930,7754.23,0,138.6,0,0,30.35927,-87.16879,Residential,Wood,3
253767,FL,SANTA ROSA COUNTY,184680,184680,184680,184680,184680,128847.54,0,3693.6,0,0,30.35927,-87.16879,Residential,Wood,3
829906,FL,SANTA ROSA COUNTY,105300,105300,105300,105300,105300,170131.1,0,2106,0,0,30.35927,-87.16879,Residential,Wood,3
244259,FL,SANTA ROSA COUNTY,2430,2430,2430,2430,2430,2796.24,0,48.6,0,0,30.35927,-87.16879,Residential,Wood,3
686544,FL,SANTA ROSA COUNTY,720,720,720,720,720,697.68,0,14.4,0,0,30.35927,-87.16879,Residential,Wood,3
275362,FL,SANTA ROSA COUNTY,69030,69030,69030,69030,69030,61482.54,0,1380.6,0,0,30.35927,-87.16879,Residential,Wood,3
504590,FL,SANTA ROSA COUNTY,360,360,360,360,360,445.32,0,7.2,0,0,30.35927,-87.16879,Residential,Wood,3
918960,FL,SANTA ROSA COUNTY,450,450,450,450,450,513.09,0,9,0,0,30.35927,-87.16879,Residential,Wood,3
124890,FL,SANTA ROSA COUNTY,450,450,450,450,450,683.42,0,9,0,0,30.35927,-87.16879,Residential,Wood,3
745232,FL,SANTA ROSA COUNTY,450,450,450,450,450,423.09,0,9,0,0,30.35927,-87.16879,Residential,Wood,3
551173,FL,SANTA ROSA COUNTY,450,450,450,450,450,665.68,0,9,0,0,30.35927,-87.16879,Residential,Wood,3
625539,FL,SANTA ROSA COUNTY,450,450,450,450,450,714.83,0,9,0,0,30.35927,-87.16879,Residential,Wood,3
182852,FL,SANTA ROSA COUNTY,450,450,450,450,450,504.9,0,9,0,0,30.35927,-87.16879,Residential,Wood,3
325267,FL,SANTA ROSA COUNTY,450,450,450,450,450,371.97,0,9,0,0,30.35927,-87.16879,Residential,Wood,3
928844,FL,SANTA ROSA COUNTY,450,450,450,450,450,346.87,0,9,0,0,30.35927,-87.16879,Residential,Wood,3
564801,FL,SANTA ROSA COUNTY,450,450,450,450,450,584.01,0,9,0,0,30.35927,-87.16879,Residential,Wood,3
400779,FL,SANTA ROSA COUNTY,23850000,23850000,23850000,23850000,23850000,28260000,0,0,0,0,30.359278,-87.167191,Commercial,Reinforced Concrete,1
580684,FL,SANTA ROSA COUNTY,907056,907056,907056,907056,907056,865251.6,0,0,0,0,30.359278,-87.167191,Residential,Masonry,1
592817,FL,SANTA ROSA COUNTY,1464102,1464102,1464102,1464102,1464102,1196358.74,0,0,0,0,30.359278,-87.167191,Residential,Masonry,1
734245,FL,SANTA ROSA COUNTY,8640,8640,8640,8640,8640,12377.66,0,172.8,0,0,30.359278,-87.167191,Residential,Wood,1
166317,FL,SANTA ROSA COUNTY,19260,19260,19260,19260,19260,23148.59,0,385.2,0,0,30.359278,-87.167191,Residential,Wood,1
238385,FL,SANTA ROSA COUNTY,54090,54090,54090,54090,54090,96795.24,0,1081.8,0,0,30.359278,-87.167191,Residential,Wood,1
100486,FL,SANTA ROSA COUNTY,500148,500148,500148,500148,500148,700452.27,0,0,0,0,30.359278,-87.167191,Residential,Masonry,1
104523,FL,SANTA ROSA COUNTY,2340,2340,2340,2340,2340,2403.51,0,46.8,0,0,30.359278,-87.167191,Residential,Wood,1
499960,FL,SANTA ROSA COUNTY,31950,31950,31950,31950,31950,33359.25,0,639,0,0,30.359278,-87.167191,Residential,Wood,1
509826,FL,SANTA ROSA COUNTY,132480,132480,132480,132480,132480,196596.08,0,2649.6,0,0,30.359278,-87.167191,Residential,Wood,1
262040,FL,SANTA ROSA COUNTY,150570,150570,150570,150570,150570,226360.92,0,3011.4,0,0,30.359278,-87.167191,Residential,Wood,1
257157,FL,SANTA ROSA COUNTY,7110,7110,7110,7110,7110,12039.51,0,142.2,0,0,30.359278,-87.167191,Residential,Wood,1
551907,FL,SANTA ROSA COUNTY,11700,11700,11700,11700,11700,12593.3,0,234,0,0,30.359278,-87.167191,Residential,Wood,1
473018,FL,SANTA ROSA COUNTY,74880,74880,74880,74880,74880,88178.61,0,1497.6,0,0,30.359278,-87.167191,Residential,Wood,1
336331,FL,SANTA ROSA COUNTY,15570,15570,15570,15570,15570,14433.39,0,311.4,0,0,30.359278,-87.167191,Residential,Wood,1
176508,FL,SANTA ROSA COUNTY,1800,1800,1800,1800,1800,2906.28,0,36,0,0,30.359278,-87.167191,Residential,Wood,1
884653,FL,SANTA ROSA COUNTY,270,270,270,270,270,405.28,0,5.4,0,0,30.359278,-87.167191,Residential,Wood,1
884722,FL,SANTA ROSA COUNTY,4860,4860,4860,4860,4860,7373.34,0,97.2,0,0,30.359278,-87.167191,Residential,Wood,1
605027,FL,SANTA ROSA COUNTY,2430,2430,2430,2430,2430,3530.46,0,48.6,0,0,30.359278,-87.167191,Residential,Wood,1
903230,FL,SANTA ROSA COUNTY,2430,2430,2430,2430,2430,3598.99,0,48.6,0,0,30.359278,-87.167191,Residential,Wood,1
476285,FL,SANTA ROSA COUNTY,540,540,540,540,540,750.42,0,10.8,0,0,30.359278,-87.167191,Residential,Wood,1
948111,FL,SANTA ROSA COUNTY,176310,176310,176310,176310,176310,298475.2,0,3526.2,0,0,30.359278,-87.167191,Residential,Wood,1
504675,FL,SANTA ROSA COUNTY,4410,4410,4410,4410,4410,5023.17,0,88.2,0,0,30.359278,-87.167191,Residential,Wood,1
671626,FL,SANTA ROSA COUNTY,4410,4410,4410,4410,4410,4736.13,0,88.2,0,0,30.359278,-87.167191,Residential,Wood,1
707861,FL,SANTA ROSA COUNTY,6210,6210,6210,6210,6210,7163.66,0,124.2,0,0,30.359278,-87.167191,Residential,Wood,1
895905,FL,SANTA ROSA COUNTY,8820,8820,8820,8820,8820,10778.03,0,176.4,0,0,30.359278,-87.167191,Residential,Wood,1
507835,FL,SANTA ROSA COUNTY,8820,8820,8820,8820,8820,13441.57,0,176.4,0,0,30.359278,-87.167191,Residential,Wood,1
428223,FL,SANTA ROSA COUNTY,360,360,360,360,360,536.81,0,7.2,0,0,30.359278,-87.167191,Residential,Wood,1
367585,FL,SANTA ROSA COUNTY,90,90,90,90,90,94.11,0,1.8,0,0,30.359278,-87.167191,Residential,Wood,1
830470,FL,SANTA ROSA COUNTY,90,90,90,90,90,76.01,0,1.8,0,0,30.359278,-87.167191,Residential,Wood,1
272593,FL,SANTA ROSA COUNTY,2520,2520,2520,2520,2520,2560.48,0,50.4,0,0,30.359278,-87.167191,Residential,Wood,1
989877,FL,SANTA ROSA COUNTY,17370,17370,17370,17370,17370,17126.91,0,347.4,0,0,30.359278,-87.167191,Residential,Wood,1
699646,FL,SANTA ROSA COUNTY,22950,22950,22950,22950,22950,17435.12,0,459,0,0,30.359278,-87.167191,Residential,Wood,1
399907,FL,SANTA ROSA COUNTY,22950,22950,22950,22950,22950,29929.1,0,459,0,0,30.359278,-87.167191,Residential,Wood,1
211482,FL,SANTA ROSA COUNTY,31590,31590,31590,31590,31590,34402.11,0,631.8,0,0,30.359278,-87.167191,Residential,Wood,1
554106,FL,SANTA ROSA COUNTY,31590,31590,31590,31590,31590,24543.91,0,631.8,0,0,30.359278,-87.167191,Residential,Wood,1
590629,FL,SANTA ROSA COUNTY,450,450,450,450,450,374.41,0,9,0,0,30.359278,-87.167191,Residential,Wood,1
992337,FL,SANTA ROSA COUNTY,450,450,450,450,450,457.19,0,9,0,0,30.359278,-87.167191,Residential,Wood,1
415862,FL,SANTA ROSA COUNTY,450,450,450,450,450,559.68,0,9,0,0,30.359278,-87.167191,Residential,Wood,1
846424,FL,SANTA ROSA COUNTY,450,450,450,450,450,525.37,0,9,0,0,30.359278,-87.167191,Residential,Wood,1
942249,FL,SANTA ROSA COUNTY,10152,10152,10152,10152,10152,16477.43,0,0,0,0,30.359278,-87.167191,Residential,Wood,1
270306,FL,SANTA ROSA COUNTY,10152,10152,10152,10152,10152,9236.21,0,0,0,0,30.359278,-87.167191,Residential,Wood,1
525880,FL,SANTA ROSA COUNTY,932490,932490,932490,932490,932490,1626643.02,0,18649.8,0,0,30.359991,-87.167793,Residential,Masonry,1
216978,FL,SANTA ROSA COUNTY,2450925,2450925,2450925,2450925,2450925,1969808.42,0,49018.5,0,0,30.359991,-87.167793,Commercial,Reinforced Masonry,1
847119,FL,SANTA ROSA COUNTY,2392776,2392776,2392776,2392776,2392776,1845653.41,0,0,0,0,30.359991,-87.167793,Commercial,Reinforced Masonry,1
435108,FL,SANTA ROSA COUNTY,540,540,540,540,540,543.69,0,10.8,0,0,30.359991,-87.167793,Residential,Wood,1
397388,FL,SANTA ROSA COUNTY,540,540,540,540,540,657.15,0,10.8,0,0,30.359991,-87.167793,Residential,Wood,1
345366,FL,SANTA ROSA COUNTY,540,540,540,540,540,497.45,0,10.8,0,0,30.359991,-87.167793,Residential,Wood,1
223060,FL,SANTA ROSA COUNTY,90,90,90,90,90,88.27,0,1.8,0,0,30.359991,-87.167793,Residential,Wood,1
347262,FL,SANTA ROSA COUNTY,90,90,90,90,90,78.27,0,1.8,0,0,30.359991,-87.167793,Residential,Wood,1
900540,FL,SANTA ROSA COUNTY,2250,2250,2250,2250,2250,1823.23,0,45,0,0,30.359991,-87.167793,Residential,Wood,1
513661,FL,SANTA ROSA COUNTY,344494.8,344494.8,0,0,344494.8,312135.03,0,0,0,0,30.360725,-87.181297,Residential,Wood,1
905359,FL,ESCAMBIA COUNTY,0,35730000,0,35730000,35730000,53280000,0,0,0,0,30.344387,-87.080224,Commercial,Reinforced Concrete,1
108901,FL,ESCAMBIA COUNTY,0,7357500,0,7357500,7357500,6882382.08,0,0,0,0,30.344488,-87.080099,Commercial,Reinforced Masonry,1
318268,FL,ESCAMBIA COUNTY,0,162000,0,162000,162000,169011.36,0,0,0,0,30.344488,-87.080099,Residential,Wood,1
807301,FL,ESCAMBIA COUNTY,0,45000,0,45000,45000,77674.68,0,0,0,0,30.344405,-87.08021,Residential,Wood,1
786635,FL,SANTA ROSA COUNTY,0,3962033.04,0,0,3962033.04,3598033.14,0,0,0,0,30.36125,-87.15695,Commercial,Reinforced Masonry,1
812938,FL,SANTA ROSA COUNTY,31500,31500,31500,31500,31500,26937.29,0,1575,0,0,30.36125,-87.15695,Residential,Wood,1
346494,FL,SANTA ROSA COUNTY,0,11250000,0,0,11250000,17910000,0,0,0,0,30.38828,-87.06343,Commercial,Reinforced Concrete,1
385437,FL,SANTA ROSA COUNTY,0,138699,0,138699,138699,180877.37,0,0,0,0,30.40478,-86.95253,Residential,Wood,1
825088,FL,SANTA ROSA COUNTY,22860,22860,0,22860,22860,36712.59,0,0,0,0,30.402021,-86.985428,Residential,Wood,1
170378,FL,SANTA ROSA COUNTY,11880000,11880000,11880000,11880000,11880000,20250000,0,237024,0,0,30.38344,-87.0939,Commercial,Reinforced Concrete,1
389374,FL,SANTA ROSA COUNTY,1655775,1655775,1655775,1655775,1655775,1196290.81,0,33115.5,0,0,30.38344,-87.0939,Residential,Masonry,1
129286,FL,SANTA ROSA COUNTY,10800,10800,10800,10800,10800,16145.89,0,216,0,0,30.38344,-87.0939,Residential,Wood,1
907574,FL,SANTA ROSA COUNTY,270,270,270,270,270,285.17,0,5.4,0,0,30.38344,-87.0939,Residential,Wood,1
735800,FL,SANTA ROSA COUNTY,270,270,270,270,270,260.88,0,5.4,0,0,30.38344,-87.0939,Residential,Wood,1
115957,FL,SANTA ROSA COUNTY,270,270,270,270,270,416.15,0,5.4,0,0,30.38344,-87.0939,Residential,Wood,1
421717,FL,SANTA ROSA COUNTY,270,270,270,270,270,458.38,0,5.4,0,0,30.38344,-87.0939,Residential,Wood,1
112435,FL,SANTA ROSA COUNTY,270,270,270,270,270,353.08,0,5.4,0,0,30.38344,-87.0939,Residential,Wood,1
110176,FL,SANTA ROSA COUNTY,270,270,270,270,270,240.93,0,5.4,0,0,30.38344,-87.0939,Residential,Wood,1
836931,FL,SANTA ROSA COUNTY,270,270,270,270,270,319.78,0,5.4,0,0,30.38344,-87.0939,Residential,Wood,1
189595,FL,SANTA ROSA COUNTY,270,270,270,270,270,283.64,0,5.4,0,0,30.38344,-87.0939,Residential,Wood,1
990943,FL,SANTA ROSA COUNTY,116640,116640,116640,116640,116640,143766.73,0,2332.8,0,0,30.38344,-87.0939,Residential,Wood,1
736490,FL,SANTA ROSA COUNTY,2880,2880,2880,2880,2880,4139.94,0,57.6,0,0,30.38344,-87.0939,Residential,Wood,1
531947,FL,SANTA ROSA COUNTY,540,540,540,540,540,685.42,0,10.8,0,0,30.38344,-87.0939,Residential,Wood,1
611803,FL,SANTA ROSA COUNTY,4050,4050,4050,4050,4050,5748.02,0,81,0,0,30.38344,-87.0939,Residential,Wood,1
760374,FL,SANTA ROSA COUNTY,5400,5400,5400,5400,5400,6458.36,0,108,0,0,30.38344,-87.0939,Residential,Wood,1
388637,FL,SANTA ROSA COUNTY,5400,5400,5400,5400,5400,6460.82,0,108,0,0,30.38344,-87.0939,Residential,Wood,1
218586,FL,SANTA ROSA COUNTY,360,360,360,360,360,398.87,0,7.2,0,0,30.38344,-87.0939,Residential,Wood,1
762291,FL,SANTA ROSA COUNTY,360,360,360,360,360,500.09,0,7.2,0,0,30.38344,-87.0939,Residential,Wood,1
988675,FL,SANTA ROSA COUNTY,450,450,450,450,450,488.73,0,9,0,0,30.38344,-87.0939,Residential,Wood,1
541105,FL,SANTA ROSA COUNTY,450,450,450,450,450,597.48,0,9,0,0,30.38344,-87.0939,Residential,Wood,1
170671,FL,SANTA ROSA COUNTY,450,450,450,450,450,420.71,0,9,0,0,30.38344,-87.0939,Residential,Wood,1
240936,FL,SANTA ROSA COUNTY,450,450,450,450,450,588.06,0,9,0,0,30.38344,-87.0939,Residential,Wood,1
626576,FL,SANTA ROSA COUNTY,450,450,450,450,450,396.94,0,9,0,0,30.38344,-87.0939,Residential,Wood,1
879316,FL,SANTA ROSA COUNTY,75870,75870,75870,75870,75870,78962.46,0,1517.4,0,0,30.39245,-87.00925,Residential,Wood,3
710780,FL,SANTA ROSA COUNTY,111780,111780,111780,111780,111780,147186.54,0,2235.6,0,0,30.39245,-87.00925,Residential,Wood,3
745558,FL,SANTA ROSA COUNTY,540,540,540,540,540,640.99,0,10.8,0,0,30.39245,-87.00925,Residential,Wood,3
317535,FL,SANTA ROSA COUNTY,540,540,540,540,540,692.52,0,10.8,0,0,30.39245,-87.00925,Residential,Wood,3
207231,FL,SANTA ROSA COUNTY,3420,3420,3420,3420,3420,4407.59,0,68.4,0,0,30.39245,-87.00925,Residential,Wood,3
439562,FL,SANTA ROSA COUNTY,3420,3420,3420,3420,3420,2895.78,0,68.4,0,0,30.39245,-87.00925,Residential,Wood,3
824767,FL,SANTA ROSA COUNTY,3420,3420,3420,3420,3420,3948.52,0,68.4,0,0,30.39245,-87.00925,Residential,Wood,3
860072,FL,SANTA ROSA COUNTY,3420,3420,3420,3420,3420,5152.15,0,68.4,0,0,30.39245,-87.00925,Residential,Wood,3
206961,FL,SANTA ROSA COUNTY,3420,3420,3420,3420,3420,3457.65,0,68.4,0,0,30.39245,-87.00925,Residential,Wood,3
868341,FL,SANTA ROSA COUNTY,3420,3420,3420,3420,3420,3396.63,0,68.4,0,0,30.39245,-87.00925,Residential,Wood,3
680474,FL,SANTA ROSA COUNTY,4770,4770,4770,4770,4770,7684.41,0,95.4,0,0,30.39245,-87.00925,Residential,Wood,3
428430,FL,SANTA ROSA COUNTY,0,3846167.5,0,0,3846167.5,6103371.67,0,0,0,0,30.387051,-87.084625,Commercial,Reinforced Masonry,1
215439,FL,SANTA ROSA COUNTY,1279260,1279260,1279260,1279260,1279260,1056095.65,0,63963,0,0,30.38632,-87.0865,Residential,Masonry,1
481384,FL,SANTA ROSA COUNTY,330399.9,330399.9,0,0,330399.9,246775.69,0,0,0,0,30.40409,-86.98603,Residential,Wood,1
924346,FL,SANTA ROSA COUNTY,0,36424.92,0,0,36424.92,37513.92,0,0,0,0,30.385937,-87.09362,Residential,Wood,1
361021,FL,SANTA ROSA COUNTY,0,751348.85,0,0,751348.85,721153.64,0,0,0,0,30.37498,-87.11651,Residential,Masonry,1
655610,FL,OKALOOSA COUNTY,188910.9,188910.9,0,0,188910.9,217160.64,0,0,0,0,30.715397,-86.70771,Residential,Wood,1
934022,FL,SANTA ROSA COUNTY,3434580,3434580,3434580,3434580,3434580,4638434.64,0,68691.6,0,0,30.77767,-87.232865,Commercial,Reinforced Masonry,1
405382,FL,SANTA ROSA COUNTY,15264,15264,15264,15264,15264,24497.9,0,0,0,0,30.77767,-87.232865,Residential,Wood,1
573268,FL,SANTA ROSA COUNTY,6480,6480,6480,6480,6480,9331.2,0,129.6,0,0,30.77767,-87.232865,Residential,Wood,1
377718,FL,SANTA ROSA COUNTY,77310,77310,77310,77310,77310,125381.36,0,1546.2,0,0,30.77767,-87.232865,Residential,Wood,1
154462,FL,SANTA ROSA COUNTY,1800,1800,1800,1800,1800,2472.31,0,36,0,0,30.77767,-87.232865,Residential,Wood,1
935950,FL,SANTA ROSA COUNTY,540,540,540,540,540,450.59,0,10.8,0,0,30.77767,-87.232865,Residential,Wood,1
484776,FL,SANTA ROSA COUNTY,540,540,540,540,540,677.26,0,10.8,0,0,30.77767,-87.232865,Residential,Wood,1
355148,FL,SANTA ROSA COUNTY,97200,97200,97200,97200,97200,123606.32,0,1944,0,0,30.77767,-87.232865,Residential,Wood,1
204231,FL,SANTA ROSA COUNTY,2250,2250,2250,2250,2250,2647.51,0,45,0,0,30.77767,-87.232865,Residential,Wood,1
758924,FL,SANTA ROSA COUNTY,1980,1980,1980,1980,1980,2053.72,0,39.6,0,0,30.77767,-87.232865,Residential,Wood,1
702105,FL,SANTA ROSA COUNTY,540,540,540,540,540,588.68,0,10.8,0,0,30.77767,-87.232865,Residential,Wood,1
609967,FL,SANTA ROSA COUNTY,450,450,450,450,450,617.46,0,9,0,0,30.77767,-87.232865,Residential,Wood,1
916840,FL,SANTA ROSA COUNTY,450,450,450,450,450,467.81,0,9,0,0,30.77767,-87.232865,Residential,Wood,1
723783,FL,SANTA ROSA COUNTY,450,450,450,450,450,419.48,0,9,0,0,30.77767,-87.232865,Residential,Wood,1
931709,FL,SANTA ROSA COUNTY,450,450,450,450,450,679.54,0,9,0,0,30.77767,-87.232865,Residential,Wood,1
328567,FL,SANTA ROSA COUNTY,450,450,450,450,450,574.85,0,9,0,0,30.77767,-87.232865,Residential,Wood,1
433520,FL,SANTA ROSA COUNTY,450,450,450,450,450,669.8,0,9,0,0,30.77767,-87.232865,Residential,Wood,1
421307,FL,SANTA ROSA COUNTY,450,450,450,450,450,389.97,0,9,0,0,30.77767,-87.232865,Residential,Wood,1
616888,FL,SANTA ROSA COUNTY,171702,171702,171702,171702,171702,249358.69,0,0,0,0,30.940348,-87.156357,Residential,Wood,1
742840,FL,SANTA ROSA COUNTY,1800,1800,1800,1800,1800,2255.73,0,36,0,0,30.940348,-87.156357,Residential,Wood,1
961261,FL,SANTA ROSA COUNTY,270,270,270,270,270,408.01,0,5.4,0,0,30.940348,-87.156357,Residential,Wood,1
312921,FL,SANTA ROSA COUNTY,270,270,270,270,270,332.97,0,5.4,0,0,30.940348,-87.156357,Residential,Wood,1
996298,FL,SANTA ROSA COUNTY,2430,2430,2430,2430,2430,2590.74,0,48.6,0,0,30.940348,-87.156357,Residential,Wood,1
889576,FL,SANTA ROSA COUNTY,540,540,540,540,540,652.3,0,10.8,0,0,30.940348,-87.156357,Residential,Wood,1
336265,FL,SANTA ROSA COUNTY,540,540,540,540,540,673.92,0,10.8,0,0,30.940348,-87.156357,Residential,Wood,1
867761,FL,SANTA ROSA COUNTY,540,540,540,540,540,529.42,0,10.8,0,0,30.940348,-87.156357,Residential,Wood,1
447892,FL,SANTA ROSA COUNTY,450,450,450,450,450,442.55,0,9,0,0,30.940348,-87.156357,Residential,Wood,1
616915,FL,SANTA ROSA COUNTY,3420,3420,3420,3420,3420,2823.77,0,68.4,0,0,30.934679,-87.15699,Residential,Wood,3
888181,FL,SANTA ROSA COUNTY,602064,602064,602064,602064,602064,702106.57,0,0,0,0,30.941294,-87.156067,Residential,Masonry,1
549952,FL,SANTA ROSA COUNTY,65880,65880,65880,65880,65880,101242.28,0,1317.6,0,0,30.941294,-87.156067,Residential,Wood,1
745622,FL,SANTA ROSA COUNTY,572184,572184,572184,572184,572184,700353.22,0,0,0,0,30.941294,-87.156067,Residential,Masonry,1
674160,FL,SANTA ROSA COUNTY,21870,21870,21870,21870,21870,38598.47,0,437.4,0,0,30.941294,-87.156067,Residential,Wood,1
291839,FL,SANTA ROSA COUNTY,11028.6,11028.6,11028.6,11028.6,11028.6,15286.87,0,0,0,0,30.941294,-87.156067,Residential,Wood,1
587343,FL,SANTA ROSA COUNTY,40383,40383,40383,40383,40383,53212.28,0,0,0,0,30.941294,-87.156067,Residential,Wood,1
410984,FL,SANTA ROSA COUNTY,21690,21690,21690,21690,21690,17034.81,0,433.8,0,0,30.941294,-87.156067,Residential,Wood,1
444661,FL,SANTA ROSA COUNTY,3951,3951,3951,3951,3951,4998.03,0,0,0,0,30.941294,-87.156067,Residential,Wood,1
268530,FL,SANTA ROSA COUNTY,30240,30240,30240,30240,30240,48043.2,0,604.8,0,0,30.941294,-87.156067,Residential,Wood,1
824378,FL,SANTA ROSA COUNTY,10269,10269,10269,10269,10269,11740.55,0,0,0,0,30.941294,-87.156067,Residential,Wood,1
831910,FL,SANTA ROSA COUNTY,67410,67410,67410,67410,67410,84716.57,0,1348.2,0,0,30.941294,-87.156067,Residential,Wood,1
160889,FL,SANTA ROSA COUNTY,1800,1800,1800,1800,1800,2490.72,0,36,0,0,30.941294,-87.156067,Residential,Wood,1
852682,FL,SANTA ROSA COUNTY,1440,1440,1440,1440,1440,2212.36,0,28.8,0,0,30.941294,-87.156067,Residential,Wood,1
318811,FL,SANTA ROSA COUNTY,1440,1440,1440,1440,1440,1717.77,0,28.8,0,0,30.941294,-87.156067,Residential,Wood,1
356824,FL,SANTA ROSA COUNTY,2880,2880,2880,2880,2880,3318.22,0,57.6,0,0,30.941294,-87.156067,Residential,Wood,1
635094,FL,SANTA ROSA COUNTY,2880,2880,2880,2880,2880,2936.22,0,57.6,0,0,30.941294,-87.156067,Residential,Wood,1
299775,FL,SANTA ROSA COUNTY,136620,136620,136620,136620,136620,177924.6,0,2732.4,0,0,30.941294,-87.156067,Residential,Wood,1
241604,FL,SANTA ROSA COUNTY,1800,1800,1800,1800,1800,1425.09,0,36,0,0,30.941294,-87.156067,Residential,Wood,1
574570,FL,SANTA ROSA COUNTY,26820,26820,26820,26820,26820,26061.05,0,536.4,0,0,30.941294,-87.156067,Residential,Wood,1
663265,FL,SANTA ROSA COUNTY,17100,17100,17100,17100,17100,26030.44,0,342,0,0,30.941294,-87.156067,Residential,Wood,1
876259,FL,SANTA ROSA COUNTY,19800,19800,19800,19800,19800,28755.54,0,396,0,0,30.941294,-87.156067,Residential,Wood,1
339351,FL,SANTA ROSA COUNTY,19800,19800,19800,19800,19800,28272.42,0,396,0,0,30.941294,-87.156067,Residential,Wood,1
522848,FL,SANTA ROSA COUNTY,10800,10800,10800,10800,10800,9959,0,216,0,0,30.941294,-87.156067,Residential,Wood,1
410190,FL,SANTA ROSA COUNTY,10800,10800,10800,10800,10800,11104.56,0,216,0,0,30.941294,-87.156067,Residential,Wood,1
955014,FL,SANTA ROSA COUNTY,450,450,450,450,450,403.56,0,9,0,0,30.941294,-87.156067,Residential,Wood,1
691750,FL,SANTA ROSA COUNTY,450,450,450,450,450,443.56,0,9,0,0,30.941294,-87.156067,Residential,Wood,1
487472,FL,SANTA ROSA COUNTY,450,450,450,450,450,401.59,0,9,0,0,30.941294,-87.156067,Residential,Wood,1
553269,FL,SANTA ROSA COUNTY,450,450,450,450,450,609.8,0,9,0,0,30.941294,-87.156067,Residential,Wood,1
754185,FL,SANTA ROSA COUNTY,450,450,450,450,450,539.14,0,9,0,0,30.941294,-87.156067,Residential,Wood,1
319628,FL,SANTA ROSA COUNTY,450,450,450,450,450,425.87,0,9,0,0,30.941294,-87.156067,Residential,Wood,1
163711,FL,SANTA ROSA COUNTY,450,450,450,450,450,444.96,0,9,0,0,30.941294,-87.156067,Residential,Wood,1
201993,FL,SANTA ROSA COUNTY,450,450,450,450,450,612.85,0,9,0,0,30.941294,-87.156067,Residential,Wood,1
200790,FL,SANTA ROSA COUNTY,0,145501.7,0,0,145501.7,234925.88,0,0,0,0,30.956598,-87.151482,Residential,Wood,3
246049,FL,SANTA ROSA COUNTY,0,26627.76,0,0,26627.76,28515.14,0,0,0,0,30.952525,-87.153435,Residential,Wood,1
948699,FL,SANTA ROSA COUNTY,0,19970.82,0,0,19970.82,19082.32,0,0,0,0,30.956598,-87.151482,Residential,Wood,3
350602,FL,SANTA ROSA COUNTY,0,95099.15,0,0,95099.15,99584.79,0,0,0,0,30.9472,-87.15993,Residential,Wood,3
481169,FL,SANTA ROSA COUNTY,0,237747.88,0,0,237747.88,253754.25,0,0,0,0,30.954294,-87.149063,Residential,Wood,1
702608,FL,SANTA ROSA COUNTY,0,11411.9,0,0,11411.9,16661.37,0,0,0,0,30.779675,-87.092635,Residential,Wood,3
536914,FL,SANTA ROSA COUNTY,0,44696.6,0,0,44696.6,45926.65,0,0,0,0,30.952525,-87.153435,Residential,Wood,1
368936,FL,SANTA ROSA COUNTY,0,1141189.8,0,0,1141189.8,1378774.11,0,0,0,0,30.952068,-87.110855,Residential,Masonry,1
551454,FL,SANTA ROSA COUNTY,0,97001.13,0,0,97001.13,160387.11,0,0,0,0,30.9035,-87.1373,Residential,Wood,4
132393,FL,SANTA ROSA COUNTY,0,72275.35,0,0,72275.35,114553.55,0,0,0,0,30.9035,-87.1373,Residential,Wood,4
217481,FL,SANTA ROSA COUNTY,0,42794.62,0,0,42794.62,46478.21,0,0,0,0,30.9035,-87.1373,Residential,Wood,4
631168,FL,SANTA ROSA COUNTY,0,8558.92,0,0,8558.92,11862.67,0,0,0,0,30.9035,-87.1373,Residential,Wood,4
585613,FL,SANTA ROSA COUNTY,0,190198.3,0,0,190198.3,172182.72,0,0,0,0,30.9035,-87.1373,Residential,Wood,4
649966,FL,SANTA ROSA COUNTY,0,38039.66,0,0,38039.66,35106.65,0,0,0,0,30.9035,-87.1373,Residential,Wood,4
365528,FL,SANTA ROSA COUNTY,458154,458154,458154,458154,458154,541735.95,0,0,0,0,30.403687,-86.88829,Residential,Masonry,1
